天数,股票代码,开盘价,最高价,最低价,收盘价,成交量
15,1066,30.31,31,30,30,2115
15,1067,7.2,7.2,6.71,6.81,15993
15,1068,7.1,7.1,6.67,6.7,75274
15,1069,2.9133,2.9133,2.9133,2.9133,900
15,1070,6.36,6.36,6.15,6.15,500
15,1071,19.3051,19.3051,19.3051,19.3051,0
15,1072,5.31,5.31,4.47,4.8,5050
15,1073,3.4,3.4,3.25,3.39,10245
15,1074,8.55,8.55,8.55,8.55,0
15,1075,1.3679,1.3679,1.3187,1.3482,68923
15,1076,31.87,31.87,28.14,30.53,1080
15,1077,30.57,32,28.9,28.9,4729
15,1078,26.69,26.69,26.69,26.69,0
15,1079,7.7673,7.7673,5.8204,6.6232,4571
15,1080,1.9326,1.9326,1.805,1.9228,4230
15,1081,87.37,87.37,77.3801,80.2105,55792
15,1082,3.68,3.92,3.68,3.77,32593
15,1083,7.5,7.5,7.5,7.5,0
15,1084,16.8635,16.8635,15.6842,15.7605,52743
15,1085,12.0794,12.5245,11.6821,11.6821,472
15,1086,3.0833,3.0833,3.0667,3.0667,1500
15,1087,4.2,4.2,4.2,4.2,20
15,1088,10.6,10.6,10.6,10.6,0
15,1089,9,9.16,9,9.1,518
15,1090,5.6415,5.7266,5.6415,5.6415,1080
15,1091,1.7534,1.7534,1.7003,1.7003,1355
15,1092,1.4378,1.5392,1.4089,1.4378,11878
15,1093,73.7571,74.1679,68.1429,68.6124,25176
15,1094,11.15,11.35,11.15,11.35,120
15,1095,18.3495,18.3495,16.6557,17.6437,2288
15,1096,96.021,104.1069,96.021,104.1069,5910
15,1097,6.63,6.75,6.3,6.43,8187
15,1098,165.8219,166.894,134.0155,141.163,21630
15,1099,23.8,24.4,23.75,24.4,250
15,1100,2.5,2.6,2.5,2.6,400
15,1101,51.1,51.17,46.8,48.4,190604
15,1102,13.7818,14.1364,13.0909,13.2273,5841
15,1103,99.25,111.7,99.25,99.25,41395
15,1104,18.1,19.37,17.12,19.37,42828
15,1105,16.15,16.15,16.15,16.15,0
15,1106,61.3556,61.3556,56.879,57.8076,103474
15,1107,22.17,22.1796,21.6433,21.7965,3002
15,1108,13.3333,13.3333,13.15,13.2233,768
15,1109,6,6,5.04,5.29,123427
15,1110,61.3862,61.3862,59.8642,59.8642,10
15,1111,17.13,17.53,16.77,16.8,1224
15,1112,16.3331,16.3331,15.0904,15.4454,2326
15,1113,7.5,7.5,7.17,7.3,7319
15,1114,12.5034,12.5034,12.5034,12.5034,0
15,1115,1.16,1.26,1.08,1.1,21457
15,1116,5.6207,5.8081,5.6207,5.8081,0
15,1117,11.989,11.989,11.989,11.989,2330
15,1118,21.35,21.35,19.98,20.22,66222
15,1119,3.03,3.03,3.03,3.03,0
15,1120,4.3,4.32,3.76,4.06,8843
15,1121,34.3932,35.3109,33.4843,33.5289,2020
15,1122,1.3137,1.346,1.2922,1.346,1643
15,1123,14.05,14.05,12.91,13.05,580868
15,1124,4.9625,4.9625,4.8025,4.85,32692
15,1125,29.35,29.4,29.25,29.4,665
15,1126,12.4458,12.7063,12.4458,12.7063,345
15,1127,5.61,5.61,5.61,5.61,170
15,1128,2.3284,2.7034,2.3284,2.529,2345
15,1129,57.9762,57.9762,55.8045,55.8045,22
15,1130,13.1307,13.1307,13.1307,13.1307,0
15,1131,12.95,12.95,12.95,12.95,500
15,1132,6.7002,7.4008,6.7002,7.4008,749
15,1133,1.3,1.4,1.3,1.3,13600
15,1134,2.15,2.22,2.1,2.1,26784
15,1135,32.62,33.04,32.62,33,2809
15,1136,31.5,31.5,31,31,848
15,1137,6.5673,6.6,6.5673,6.6,917
15,1138,3.93,3.95,3.5,3.6,29463
15,1139,5.9,6.38,5.9,6.28,4844
15,1140,8.6187,8.6187,8.6187,8.6187,232
15,1141,2.91,2.91,2.91,2.91,367
15,1142,43.1,43.1,38.7066,39.2966,327426
15,1143,16.83,17.85,16.83,17.2,1234
15,1144,1.85,1.85,1.85,1.85,100
15,1145,7.0216,7.0216,6.8753,6.8753,103
15,1146,3.8,3.9,3.8,3.9,1139
15,1147,16,16.2,14.2,15,17716
15,1148,13.1602,13.3351,13.0222,13.0314,1911
15,1149,7.8831,7.8831,7.8831,7.8831,0
15,1150,6.34,6.34,6.1525,6.2525,5800
15,1151,1.92,1.94,1.78,1.82,24617
15,1152,154.1162,163.7485,150.2633,150.2633,305
15,1153,12.6367,12.6367,11.7943,12.5244,6139
15,1154,1.275,1.275,1.275,1.275,1400
15,1155,0.04,0.04,0.032,0.04,123
15,1156,6.4,6.53,6.4,6.42,418
15,1157,8.16,8.16,8.16,8.16,0
15,1158,17.75,17.775,17.355,17.355,2464
15,1159,2.27,2.27,2.08,2.08,19228
15,1160,35.45,35.45,34.15,34.34,18380
15,1161,0.7074,0.7074,0.7074,0.7074,0
15,1162,13.73,13.73,11.89,12.2,35811
15,1163,8.2667,8.2667,7.5,7.5417,21894
15,1164,7.7333,7.7333,6.81,6.945,73692
15,1165,5.42,5.42,5.15,5.15,1200
15,1166,52.9,53.18,48.5,48.75,3008
15,1167,18.1667,18.1667,17.8333,17.8333,3060
15,1168,1.71,1.71,1.7,1.71,7000
15,1169,19.55,20.38,19.45,19.45,24172
15,1170,7.9936,7.9936,7.6402,7.6402,0
15,1171,38.8073,38.8073,36.6296,37.2252,7555
15,1172,3.2994,3.373,3.0786,3.0909,27723
15,1173,12.9811,13.0776,11.7532,11.8847,67978
15,1174,2.1943,2.1943,2.1943,2.1943,0
15,1175,11.4477,11.8264,10.4251,10.605,114827
15,1176,6.6667,6.7433,6.6667,6.67,1770
15,1177,5.01,5.01,4.98,4.98,398
15,1178,15.96,16.68,15.7,15.71,6025
15,1179,54.09,54.09,49.79,51.72,1637
15,1180,16.66,16.66,16.15,16.3,6023
15,1181,13.5333,13.78,11.8333,12.2833,58614
15,1182,7.97,7.97,7.7,7.76,515
15,1183,13.05,13.05,12.67,12.87,2545
15,1184,17.95,18.78,16.64,16.8,4542
15,1185,33.1,34,33.08,33.16,482
15,1186,3.95,3.95,3.77,3.77,581
15,1187,3.52,3.52,3.52,3.52,0
15,1188,24.6,25.12,24.6,25.12,170
15,1189,16.1658,16.1658,15.2348,15.2348,742
15,1190,7.4467,7.4942,7.4467,7.4942,17282
15,1191,2.6667,2.6867,2.5933,2.6333,150
15,1192,18.3,19.79,18.3,19.79,1409
15,1193,8.5851,8.6697,8.3905,8.4582,54359
15,1194,6.6649,6.6649,6.6649,6.6649,0
15,1195,39,40.11,38.8,38.8,195
15,1196,19.5,20.055,19.4,19.4,390
15,1197,14.172,14.2478,12.8836,12.9519,44343
15,1198,95.8026,96.0516,93.8971,95.6302,1097
15,1199,0.8196,0.8196,0.8196,0.8196,0
15,1200,28.07,28.09,26.9,27.05,2090
15,1201,31.03,31.05,29.5,29.5,19675
15,1202,14.4,14.4,14.4,14.4,0
15,1203,17.3,17.53,16.35,16.57,2840
15,1204,49.35,49.35,43.9,44.54,13014
15,1205,7.29,7.3,7.15,7.3,926
15,1206,8,8.48,7.95,8.33,1171
15,1207,27.5,28.72,26.58,27.05,14826
15,1208,2.9212,2.9212,2.8911,2.9012,4258
15,1209,64.95,64.95,58.82,59.1,3743
15,1210,0.24,0.24,0.24,0.24,119
15,1211,0.7771,0.7771,0.7771,0.7771,0
15,1212,7.1,7.1,7.1,7.1,2738
15,1213,16.6188,17.8527,15.4246,15.9421,20847
15,1214,18.5295,18.6256,17.3628,17.5413,15776
15,1215,14.6,14.6,14.6,14.6,0
15,1216,2.4,2.4,2.4,2.4,0
15,1217,16.0006,16.0006,16.0006,16.0006,0
15,1218,68.82,69.2,67.9,68.05,13891
15,1219,7.2144,7.2144,7.072,7.072,0
15,1220,1.255,1.255,1.25,1.25,1280
15,1221,3.9679,3.9679,3.9679,3.9679,0
15,1222,9.45,9.45,9.45,9.45,0
15,1223,0.801,0.828,0.801,0.828,2139
15,1224,6.1775,6.1775,5.4399,5.6058,687279
15,1225,12.44,12.44,12.27,12.27,78
15,1226,3.3,3.3,3.3,3.3,0
15,1227,0.991,0.991,0.991,0.991,0
15,1228,20.4,20.98,19.14,19.8,12001
15,1229,4.02,4.02,4.02,4.02,0
15,1230,2.61,2.61,2.385,2.385,511
15,1231,2.35,2.35,2.35,2.35,50
15,1232,6.95,6.95,6.45,6.45,6473
15,1233,4.7194,4.7194,4.7194,4.7194,225
15,1234,8.3678,8.4259,7.438,7.5543,10803
15,1235,2.26,2.28,2.26,2.28,1750
15,1236,11.7,11.85,11.31,11.31,2100
15,1237,31.65,31.65,31.65,31.65,3
15,1238,1.5738,1.6841,1.5036,1.5036,5237
15,1239,31.1,31.6,30.99,30.99,531
15,1240,0.98,0.99,0.98,0.98,3000
15,1241,17.9,17.9,17.9,17.9,0
15,1242,7,7.14,7,7.14,700
15,1243,5.14,5.14,5.14,5.14,0
15,1244,5,5,4.23,4.32,28725
15,1245,6.9533,6.9533,6.9533,6.9533,37926
15,1246,9.93,9.93,9.8,9.82,50
15,1247,4.19,4.19,4.05,4.05,100
15,1248,18.7833,19.1492,16.6203,17.2383,67016
15,1249,1.94,2,1.94,2,3100
15,1250,47.78,49.18,43.67,44.44,5920
15,1251,335,335,315,319,567
15,1252,303,304.32,276,280.61,15259
15,1253,0.8889,0.9697,0.8384,0.9697,18612
15,1254,4.65,4.82,4.55,4.65,2210
15,1255,22.2256,22.2256,20.6352,21.0501,6126
15,1256,4.2313,4.2313,4.2313,4.2313,607
15,1257,26.182,26.634,24,24,11565
15,1258,4.87,4.87,4.65,4.7,287
15,1259,42.6327,42.6327,40.8313,40.8313,1953
15,1260,0.39,0.4,0.37,0.37,28795
15,1261,59,60,58,58,422
15,1262,803.0431,803.0431,803.0431,803.0431,3
15,1263,6.5,6.65,6.5,6.6,360
15,1264,27.36,27.36,25,25.2,15187
15,1265,1.69,1.69,1.69,1.69,0
15,1266,16.2,16.29,15.4,15.71,75188
15,1267,2.835,2.835,2.7,2.755,162638
15,1268,2.4015,2.4399,2.4015,2.4399,260
15,1269,2.01,2.075,2.01,2.055,13080
15,1270,18.2,18.2,17.0977,17.0977,122
15,1271,2.15,2.15,2.15,2.15,3667
15,1272,0.305,0.324,0.29,0.295,136093
15,1273,3.55,4.1,3.55,4.1,950
15,1274,24,24,22.25,22.25,20471
15,1275,85.8696,85.8696,85.8696,85.8696,0
15,1276,37.14,37.14,37.14,37.14,0
15,1277,3.25,3.25,3.25,3.25,0
15,1278,91.7788,91.7788,75.0943,76.9815,20289
15,1279,8.46,8.46,8.1713,8.1713,0
15,1280,1.9406,1.9507,1.9406,1.9507,2988
15,1281,1.07,1.07,1.07,1.07,100
15,1282,85,85,75.82,77.1,29768
15,1283,80,80,73,74,4850
15,1284,7,7,6.75,6.9,2436
15,1285,9.6667,10.2333,9.6667,10.2333,4932
15,1286,3.3164,3.3164,3.2974,3.2974,0
15,1287,17.24,17.28,15.8,16,2904
15,1288,14.4,14.7,13.52,13.8,11897
15,1289,2.1757,2.1856,2.0863,2.0863,7046
15,1290,49.8067,49.8067,49.8067,49.8067,0
15,1291,1.26,1.26,1.26,1.26,0
15,1292,1.75,1.75,1.75,1.75,0
15,1293,9.64,10.28,9.64,10.28,19718
15,1294,350,352,350,352,20
15,1295,13.0333,13.2333,12,12.0667,26808
15,1296,222.7982,222.8453,199.2466,200.8952,3840
15,1297,13.0858,13.173,10.4686,12.0389,174
15,1298,0.13,0.13,0.119,0.119,2011
15,1299,41.9,41.9,40.22,40.255,10820
15,1300,3.3439,3.3439,2.9886,3.114,10407
15,1301,5.95,5.95,5.95,5.95,0
15,1302,32.5,33.83,30.9,31.63,9255
15,1303,19.2,19.74,18.6,19.2,3847
15,1304,4.55,4.56,4.44,4.44,4435
15,1305,21.2,21.22,21.2,21.22,154
15,1306,115.6,116.77,105.2,107,25235
15,1307,32.9,32.9,30.99,31.21,2399
15,1308,4.18,4.18,3.82,3.9,40160
15,1309,16.7404,17.1166,15.7999,15.8469,5352
15,1310,4.21,4.21,4.21,4.21,0
15,1311,14.4,14.4,14.0143,14.0143,1732
15,1312,22.3074,22.3074,21.1081,21.1081,685
15,1313,66.5,66.5,66,66,502
15,1314,6.8,7,6.75,6.75,603
15,1315,25.9,26.2,24.8,25.36,23491
15,1316,26.65,26.7,22.7,23.11,185285
15,1317,1.4375,1.4383,1.4175,1.4208,3360
15,1318,34.25,34.25,32.93,33.74,4305
15,1319,15.7,16,15.55,15.79,1795
15,1320,11.5527,11.5527,11.5527,11.5527,0
15,1321,0.79,0.79,0.75,0.75,2200
15,1322,6.7,6.7,5.86,6,8049
15,1323,11.61,11.61,11.61,11.61,0
15,1324,37,37.25,37,37.25,130
15,1325,6.94,7.09,6.8,6.94,3639
15,1326,18.41,18.41,18.41,18.41,0
15,1327,2.95,2.95,2.95,2.95,6020
15,1328,15.3,15.3,14.73,14.8,1512
15,1329,19,19.1,19,19.1,150
15,1330,7,7.2,7,7.2,450
15,1331,1.76,1.85,1.76,1.85,1000
15,1332,0.83,0.835,0.825,0.825,2950
15,1333,2.0729,2.0729,2.0729,2.0729,0
15,1334,350,353.5,349.97,353,14
15,1335,11.47,12.3,11.47,11.56,4615
15,1336,10.98,10.98,9.76,9.76,0
15,1337,402,402,402,402,7
15,1338,3.8,3.8,3.75,3.75,25
15,1339,3.1724,3.1724,3.1229,3.1229,2370
15,1340,2.45,2.45,2.45,2.45,0
15,1341,1.6236,1.6409,1.502,1.5975,26884
15,1342,98.4444,108.2697,98.4444,98.4444,59274
15,1343,2.2974,2.3426,2.1732,2.2918,57367
15,1344,9.04,9.04,8.66,8.66,15
15,1345,47.96,49.77,44,45.47,3579
15,1346,7.06,7.32,6.8,7.1,2402
15,1347,160,161,160,160,3315
15,1348,1.3973,1.3973,1.3973,1.3973,0
15,1349,1.5,1.62,1.5,1.62,800
15,1350,2.2914,2.3634,2.0654,2.1373,143967
15,1351,20.9778,20.9778,20.9778,20.9778,0
15,1352,8.83,8.83,8.6,8.6,1232
15,1353,4.49,4.49,4.2,4.2,5950
15,1354,11.95,12.78,11.85,11.85,7525
15,1355,22.75,23.233,21.65,21.8,3770
15,1356,0.98,1.04,0.98,1.04,1550
15,1357,30.99,31.5,30.99,31.5,325
15,1358,13.94,13.94,13.61,13.61,100
15,1359,1.49,1.49,1.43,1.43,3400
15,1360,2.9584,2.9584,2.765,2.852,13523
15,1361,14.2062,14.2477,13.2923,13.5,30978
15,1362,13.34,13.34,13.34,13.34,0
15,1363,2.3,2.3,2,2.05,69332
15,1364,24.66,24.66,23.06,23.14,34946
15,1365,23.8,23.8,22.78,22.78,947
15,1366,119,126.58,118,123,2603
15,1367,2.37,2.37,2.25,2.25,12435
15,1368,8.03,8.03,8.03,8.03,0
15,1369,3.8,3.8,3.8,3.8,0
15,1370,16.5675,16.6411,15.4169,15.9508,17887
15,1371,48.5,49.37,43.75,45.1,14127
15,1372,58.46,58.78,54.55,55.65,12328
15,1373,3.45,3.45,3.45,3.45,0
15,1374,6.28,6.35,6.21,6.21,741
15,1375,28.08,28.08,27,27.5,1017
15,1376,10,10,9.58,10,670
15,1377,192,204,185.4,203.4,22
15,1378,1.35,1.49,1.35,1.38,200
15,1379,1.2922,1.3784,1.2922,1.3784,10
15,1380,83.3248,83.3248,75.8904,77.3174,78416
15,1381,50.2439,51.5122,47.3171,47.8049,29287
15,1382,8.45,9.79,8.45,9.05,9095
15,1383,59.6192,59.6192,59.6192,59.6192,0
15,1384,1.4799,1.4799,1.4799,1.4799,0
15,1385,31.6,31.6,29.4,30.43,115175
15,1386,17.25,17.25,16.51,16.7,4212
15,1387,7,7,7,7,0
15,1388,12.65,12.67,12.65,12.67,430
15,1389,19.8,19.8,19.8,19.8,0
15,1390,36.3379,37.5729,33.6066,35.2691,83107
15,1391,10.36,11.23,10.36,10.88,3170
15,1392,12.05,12.73,10.77,11.48,36198
15,1393,3.1979,3.1979,3.1979,3.1979,0
15,1394,27.4314,27.9522,25.0181,25.5216,69699
15,1395,2.1161,2.1937,2.1161,2.1866,560
15,1396,4.2747,4.6158,4.2077,4.2077,13769
15,1397,84.7903,85.3814,78.5691,80.0518,101958
15,1398,301,303,301,303,20
15,1399,11.0176,11.0176,10.2755,10.4658,4233
15,1400,12.55,12.55,11.65,11.65,12420
15,1401,9.57,9.65,9,9.05,8120
15,1402,8.19,8.19,8.19,8.19,0
15,1403,17.69,17.69,15.72,16.5,1505
15,1404,251.9578,255.6538,237.331,241.3416,486
15,1405,15.45,15.6,15.45,15.6,109
15,1406,4,4.09,3.74,3.9,8800
15,1407,11.1046,11.1046,11.1046,11.1046,0
15,1408,1284.0089,1284.0089,1138.9231,1149.0791,337
15,1409,1.5684,1.5684,1.5684,1.5684,0
15,1410,15.4667,15.6267,14,14.23,40638
15,1411,1.22,1.25,1.22,1.25,4400
15,1412,27.9467,27.9467,26.7695,27.0069,2149
15,1413,5.8225,6.0725,5.8225,5.9975,368
15,1414,5.94,6.035,5.94,6.035,880
15,1415,10.5,10.5,9.9,9.9,710
15,1416,18.7318,18.7318,18.7318,18.7318,0
15,1417,29.38,30,29.38,29.63,834
15,1418,42.7,42.7,40.51,40.51,140
15,1419,7.2084,7.2084,7.2084,7.2084,0
15,1420,17.6825,17.8403,17.0513,17.172,1099
15,1421,5.07,5.07,5.07,5.07,0
15,1422,20.2,20.2,18.6,18.6,1100
15,1423,19.29,19.29,19.29,19.29,0
15,1424,7.25,7.25,7.25,7.25,103
15,1425,4260,4308,3825,3936,1261
15,1426,17,17.5,15.7,15.7,4753
15,1427,2.9039,2.9039,2.7755,2.7755,8727
15,1428,2.95,3,2.91,2.94,5255
15,1429,92,94.09,86,86.65,18060
15,1430,13.95,13.95,13.31,13.31,5536
15,1431,4.86,4.86,4.7,4.7,530
15,1432,23.5727,23.5727,23.2253,23.2253,60
15,1433,6.0083,6.0083,6.0083,6.0083,0
15,1434,5.7,5.7,5.64,5.64,3250
15,1435,0.55,0.55,0.55,0.55,0
15,1436,6.1076,6.2078,5.8073,5.8673,15281
15,1437,93,97,89.5,90.5,1121
15,1438,12.7,12.7,12.45,12.45,355
15,1439,12.5,12.5,12.15,12.15,1300
15,1440,58.7308,58.7308,51.6477,51.6477,1903
15,1441,1.63,1.63,1.6,1.6,2000
15,1442,33.4,33.41,30.3,30.76,108215
15,1443,2.4,2.4,2.34,2.34,1215
15,1444,7.3,7.39,6.62,6.82,32952
15,1445,0.025,0.22,0.025,0.1,175301
15,1446,10.8,10.8,10.29,10.29,376
15,1447,1.0919,1.0919,1.051,1.0612,2156
15,1448,13.85,13.85,13.85,13.85,280
15,1449,14.1,14.1,13.1,13.36,49743
15,1450,3,3.12,3,3.12,1320
15,1451,26.56,26.56,26.56,26.56,281
15,1452,2.67,2.67,2.67,2.67,0
15,1453,2.6886,2.9485,2.6886,2.9485,1833
15,1454,22.16,22.16,21.16,21.45,370
15,1455,0.125,0.125,0.125,0.125,0
15,1456,1.4929,1.5743,1.321,1.3662,36625
15,1457,12.85,12.9,11.92,12.09,57488
15,1458,12.1518,12.1518,11.8412,11.9188,1120
15,1459,0.645,0.645,0.577,0.577,72167
15,1460,20.7368,21.3657,20.6974,21.3657,650
15,1461,6.2083,6.3333,6.2083,6.2417,1104
15,1462,9.4445,9.4445,9.1148,9.1148,103
15,1463,8.75,8.75,8.01,8.01,1315
15,1464,2.48,2.59,2.38,2.42,16850
15,1465,2.1215,2.1882,2.1215,2.1882,67
15,1466,9.4,9.56,9.4,9.56,1890
15,1467,27.5175,27.5175,27.5175,27.5175,3876
15,1468,2.2806,2.2806,2.1149,2.1344,114687
15,1469,75.5238,77.0479,72.0486,72.2233,3169
15,1470,149.0846,149.7757,144.7206,146.3497,17068
15,1471,91.9487,92.1973,87.2768,87.2768,5802
15,1472,1.05,1.05,1.05,1.05,0
15,1473,13.4306,14.1538,13.4306,14.1021,463
15,1474,5.55,5.55,4.8,4.9,700
15,1475,1.2,1.2,1,1,2000
15,1476,10.94,10.94,10.15,10.41,17737
15,1477,548.6639,561.8055,450.1015,509.2389,46
15,1478,143,143.6,126.5,131.66,15685
15,1479,0.6934,0.7359,0.6793,0.6934,8356
15,1480,7.568,7.728,7.072,7.176,36717
15,1481,2.964,3.1492,2.964,3.1492,27018
15,1482,15.87,15.87,15.87,15.87,0
15,1483,2.6979,2.6979,2.6979,2.6979,0
15,1484,24.5014,24.5014,24.5014,24.5014,0
15,1485,18.0267,18.0267,17.7667,17.7667,115
15,1486,8.44,8.45,8.44,8.44,550
15,1487,0.041,0.045,0.041,0.044,7421
15,1488,15.13,15.13,14.55,14.55,3180
15,1489,15,15.13,14.48,14.72,2296
15,1490,17.7304,17.7304,17.0911,17.0911,851
15,1491,455,460,455,460,37
15,1492,0.44,0.46,0.44,0.46,6595
15,1493,4.641,4.641,4.641,4.641,0
15,1494,0.44,0.44,0.44,0.44,0
15,1495,10.4223,10.4223,10.4223,10.4223,0
15,1496,3.95,4.2,3.95,4.18,378
15,1497,27,27,24.75,25.76,3332
15,1498,30,30,28.9,29.56,4774
15,1499,20.4333,20.9067,19.7533,20.4833,15432
16,1000,4.7543,4.904,4.6811,4.7225,15535
16,1001,5,5,4.89,4.89,500
16,1002,15.4216,15.6373,15.2255,15.5098,11381
16,1003,6.27,6.35,6.27,6.35,2800
16,1004,0.06,0.06,0.06,0.06,10700
16,1005,33.74,33.74,33.74,33.74,5
16,1006,14.58,14.58,14.58,14.58,0
16,1007,29.8755,32.0094,29.8755,31.3692,1121
16,1008,23.8,23.8,21.69,23.7,25398
16,1009,4.32,4.35,4.32,4.35,500
16,1010,15.0921,15.0921,14.205,14.6005,3028
16,1011,4.2,4.2,4.2,4.2,0
16,1012,29.75,29.75,29.75,29.75,0
16,1013,17.181,17.3762,17.181,17.3762,41
16,1014,3.24,3.24,3.24,3.24,0
16,1015,13.9,13.9,13.14,13.46,1095
16,1016,10,10.33,10,10.33,2950
16,1017,2.2535,2.2827,2.2437,2.2437,410
16,1018,11.28,11.92,11.17,11.92,43657
16,1019,37.5,38.29,36.31,36.49,2375
16,1020,3.7623,3.7762,3.7623,3.7762,6
16,1021,38.14,38.46,38,38,270
16,1022,6.48,6.65,6.4,6.65,12482
16,1023,11.13,11.35,11.1,11.25,5352
16,1024,1.0207,1.2303,1.0207,1.2303,4828
16,1025,27.56,28.82,27.56,28.49,2934
16,1026,5.6,5.6,5.6,5.6,0
16,1027,39.5,41.61,39.17,41.21,15767
16,1028,2.52,2.52,2.34,2.45,52522
16,1029,6.15,6.7,6.15,6.6,7400
16,1030,10.96,10.96,10.96,10.96,0
16,1031,10.58,10.86,10.52,10.85,8567
16,1032,16.99,16.99,16.33,16.65,30285
16,1033,7.8,7.9,7.45,7.9,195219
16,1034,3.35,3.4,3.28,3.4,1006
16,1035,0.4727,0.4909,0.4636,0.4909,6415
16,1036,119.3,125.82,117.55,124.24,92754
16,1037,9.33,9.33,9.33,9.33,0
16,1038,7.61,7.9,7.61,7.9,1600
16,1039,11.1,11.8,11.1,11.8,900
16,1040,1.275,1.34,1.275,1.34,480
16,1041,22.4631,23.1463,22.4631,22.8749,2327
16,1042,7.48,7.77,7.24,7.77,2735
16,1043,38.5,39.05,38.16,38.59,6045
16,1044,3.5313,3.5313,3.5313,3.5313,93
16,1045,10,10.24,10,10.24,1100
16,1046,11.7194,11.9017,11.7194,11.9017,276
16,1047,42,42.485,41.495,42.175,113044
16,1048,52.8663,54.244,52.325,54.244,61280
16,1049,5.26,5.26,5.26,5.26,0
16,1050,955,979,955,979,26
16,1051,9.93,10.156,9.93,9.93,14335
16,1052,11,11,10.265,10.495,13512
16,1053,6.18,6.7,6.18,6.7,7520
16,1054,22.9,23.1,22.5,23.1,820
16,1055,48.7,50.5,48.63,49.75,3977
16,1056,4.91,5.27,4.91,5.27,3578
16,1057,86,89.5,86,86.85,25258
16,1058,17.89,18.96,17.76,18.38,11318
16,1059,11.1347,11.1347,11.1347,11.1347,4834
16,1060,9.1063,9.5584,9.1063,9.3888,6867
16,1061,13.93,13.99,13.93,13.99,100
16,1062,23.14,23.33,23.14,23.33,1250
16,1063,35.82,37.04,35.46,36.69,45184
16,1064,31.01,31.95,30.98,31.05,4798
16,1065,10.6022,12.5656,10.6022,11.1912,143
16,1066,31.28,31.48,30.7,30.7,865
16,1067,6.87,7.22,6.87,7.14,6044
16,1068,6.94,7.14,6.91,7.13,36953
16,1069,2.9133,2.9133,2.9133,2.9133,0
16,1070,6.27,6.27,6.27,6.27,0
16,1071,19.3051,19.3051,18.7642,18.7642,230
16,1072,4.8,4.92,4.8,4.92,1783
16,1073,3.37,3.39,3.32,3.35,4115
16,1074,8.7,8.7,8.7,8.7,0
16,1075,1.3679,1.3777,1.3482,1.3777,77874
16,1076,30.81,31.3,29.73,30.92,1550
16,1077,30.6,31.8,29.8,31.15,4131
16,1078,26.55,27.29,26.55,27.29,29
16,1079,7.3257,7.3257,7.125,7.125,877
16,1080,1.8639,1.8933,1.8639,1.8933,1453
16,1081,85.3304,85.7882,82.4583,84.706,46802
16,1082,3.92,3.93,3.85,3.85,13865
16,1083,7.45,7.45,7.45,7.45,0
16,1084,16.4344,17.1846,16.4344,17.1306,13043
16,1085,11.8283,13.4145,11.8283,13.3478,2485
16,1086,3.1,3.3,3.1,3.2967,5400
16,1087,4.23,4.23,4.23,4.23,810
16,1088,10.99,11.39,10.99,11.39,2050
16,1089,9.3,9.3,8.75,8.75,451
16,1090,5.6415,5.6415,5.3966,5.5137,592
16,1091,1.6117,1.7711,1.6117,1.7711,3258
16,1092,1.4378,1.4957,1.4378,1.4957,7414
16,1093,71.1456,73.63,70.4218,72.1041,14783
16,1094,11,11,11,11,0
16,1095,19.1117,19.1117,18.3777,18.4436,2807
16,1096,102.0854,102.894,100.8725,102.894,1981
16,1097,6.46,6.8,6.41,6.74,4223
16,1098,163.6776,163.6776,147.7387,154.3859,16921
16,1099,25.01,25.01,25.01,25.01,0
16,1100,2.64,2.67,2.64,2.67,300
16,1101,50.3,53.1,50.3,51.56,131737
16,1102,14.4545,14.5182,13.7,14.3636,2904
16,1103,109.4,114.95,108.95,114.5,45542
16,1104,20.5,20.5,18.38,19.05,41155
16,1105,16.37,16.37,16.37,16.37,0
16,1106,60.3238,62.5145,60.3238,62.3795,94064
16,1107,21.7869,22.5052,21.7869,21.9306,731
16,1108,13.33,13.33,13.3233,13.33,1254
16,1109,5.8,5.91,5.57,5.87,101479
16,1110,60.3715,62.2994,60.3715,62.2994,15
16,1111,16.96,17.6,16.9,17.4,5224
16,1112,15.8893,16.413,15.3123,16.413,304
16,1113,7.3,7.3,7.3,7.3,0
16,1114,12.5034,12.5034,12.5034,12.5034,0
16,1115,1.2,1.27,1.15,1.26,23566
16,1116,5.6863,5.8549,5.6863,5.8549,0
16,1117,12.5599,12.5599,12.5599,12.5599,1463
16,1118,21.4,21.65,20.85,21.57,78987
16,1119,3.03,3.03,3.03,3.03,0
16,1120,4.18,4.29,4.14,4.25,4655
16,1121,35.3733,35.4624,34.2417,34.4823,3130
16,1122,1.346,1.346,1.2814,1.3029,3824
16,1123,13.32,13.54,13.21,13.44,298905
16,1124,4.95,5.045,4.76,4.855,11328
16,1125,30.65,30.75,30.65,30.65,960
16,1126,12.9089,12.9378,12.6715,12.9378,2488
16,1127,5.92,5.92,5.92,5.92,120
16,1128,2.5987,2.7731,2.5987,2.6772,1318
16,1129,55.3264,55.3264,54.2904,54.7387,413
16,1130,12.5339,12.5339,12.5339,12.5339,0
16,1131,12.9,12.9,12.8,12.8,243
16,1132,7.2819,7.5025,7.2377,7.2377,319
16,1133,1.31,1.39,1.31,1.39,2550
16,1134,2.19,2.4,2.19,2.4,4589
16,1135,33.29,34.08,32.91,34.08,1423
16,1136,31.31,31.5,31.31,31.5,350
